000415,渤海金控,保险及其他,0,0,2018-10-17,"2018-10-17 19:22:13",4.01,3.44,0.13,14.45,33.52,107.13,221.81,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000416,民生控股,保险及其他,0,0,2018-10-17,"2018-10-17 19:22:19",3.95,3.14,0.27,13.07,31.44,111.82,255.6,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000417,合肥百货,零售,0,0,2018-10-17,"2018-10-17 19:22:19",5.24,4.37,0.28,18.07,43.43,146.25,311.33,848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000418,小天鹅Ａ,白色家电,1,0,2018-09-07,"2018-10-17 19:22:12",47.43,42.65,1.51,178.52,408.65,1382.09,3242.53,841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000419,通程控股,零售,0,0,2018-10-17,"2018-10-17 19:22:21",4.73,3.9,0.35,15.99,38.73,135.18,281.82,848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000420,吉林化纤,化工合成材料,0,0,2018-10-17,"2018-10-17 19:22:19",2.06,1.72,0.1,7.24,17.23,59.66,130.45,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000421,南京公用,燃气水务,0,0,2018-10-17,"2018-10-17 19:22:20",5.18,4.47,0.24,18.52,43.22,138.98,280.76,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000422,湖北宜化,化学制品,0,0,2018-10-17,"2018-10-17 19:22:18",3.05,2.56,0.11,10.8,25.39,82.17,167.42,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000423,东阿阿胶,中药,1,0,2018-10-17,"2018-10-17 19:22:10",47.15,38.85,1.83,168.83,397.71,1307.37,2771.31,244,2018-10-17,14:59:51,-1.47,48.35,32676.650955,1.93,40.17,42.48,44.45,44.74,45.15,47.07,7244,52,0,7.69,0,0,0,0,63.46,28.85,"2018-10-17 15:00:31"
000425,徐工机械,专用设备,1,0,2018-10-17,"2018-10-17 19:22:10",3.91,3.29,0.21,13.67,32.61,111.73,238.09,242,2018-10-17,14:59:51,1.48,60,8650.213648,0.54,3.42,3.44,3.66,3.79,3.87,4.03,3241,70,2.86,38.57,0,0,0,0,25.71,32.86,"2018-10-17 15:00:31"
000426,兴业矿业,有色冶炼加工,1,0,2018-10-17,"2018-10-17 19:22:11",5.92,4.37,0.52,18.6,46.8,168.81,401.55,448,2018-10-17,14:59:33,2,63.16,6398.332109,0.7,4.6,4.76,5.26,5.59,5.85,6.84,4447,860,0.7,50.47,0,0,0.35,0.35,17.09,31.05,"2018-10-17 15:00:31"
000428,华天酒店,酒店及餐饮,0,0,2018-10-17,"2018-10-17 19:22:21",2.86,2.41,0.18,9.9,23.84,79,163.9,848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000429,粤高速Ａ,公路铁路运输,0,0,2018-10-17,"2018-10-17 19:22:19",7.7,7.38,0.14,30.03,67.86,223.42,449.2,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000430,张家界,景点及旅游,0,0,2018-10-17,"2018-10-17 19:22:21",5.92,4.62,0.5,19.28,47.31,171.56,368.26,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000488,晨鸣纸业,造纸,1,0,2018-10-17,"2018-10-17 19:22:10",6.35,5.36,0.31,22.34,53.07,180.65,480.79,847,2018-10-17,14:59:51,1.47,82.35,7373.671983,0.71,5.52,5.62,5.94,6.12,6.25,8.21,3847,137,7.3,70.8,0,0,2.19,1.46,8.76,9.49,"2018-10-17 15:00:11"
000498,山东路桥,建筑装饰,0,0,2018-10-17,"2018-10-17 19:22:16",5.23,4.29,0.44,18.43,43.28,130.01,264.83,841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000501,鄂武商Ａ,零售,0,0,2018-10-17,"2018-10-17 19:22:16",10.5,9.31,0.35,38.57,89.38,292.44,628.32,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000502,绿景控股,房地产开发,0,0,2018-10-17,"2018-10-17 19:22:21",6.78,6.04,0.13,25.99,59.3,191.57,390.87,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000503,国新健康,医药商业,1,0,2018-10-17,"2018-10-17 19:22:10",19.9,13.14,2.62,55.17,145.64,552.48,1270.84,474,2018-10-17,14:59:51,0.66,55.81,24407.791697,0.74,13.71,14.27,16.55,18.47,19.08,21.69,4474,735,0.82,1.5,0,0,0.27,0,73.47,23.95,"2018-10-17 15:00:36"
000504,南华生物,传媒,0,0,2018-10-17,"2018-10-17 19:22:16",13.8,12,1.18,52.62,117.93,347.45,831.49,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
