603816,家用轻工
603817,燃气水务
603818,家用轻工
603819,电气设备
603822,化学制品
603823,化学制品
603825,传媒
603826,建筑材料
603828,建筑装饰
603833,家用轻工
603838,家用轻工
603839,服装家纺
603843,建筑装饰
603855,专用设备
603858,中药
603859,电气设备
603860,建筑装饰
603861,电气设备
603866,食品加工制造
603868,白色家电
603869,景点及旅游
603877,服装家纺
603878,通用设备
603879,化学制品
603880,医疗器械服务
603881,计算机应用
603882,医疗器械服务
603883,医药商业
603885,机场航运
603886,食品加工制造
603887,建筑装饰
603888,通信服务
603889,纺织制造
603896,中药
603898,家用轻工
603899,家用轻工
603900,零售
603901,专用设备
603903,燃气水务
603906,基础化学
603908,纺织制造
603909,建筑装饰
603918,计算机应用
603919,饮料制造
603920,半导体及元件
603922,汽车零部件
603926,汽车零部件
603928,化学制品
603929,建筑装饰
603933,计算机应用
603936,半导体及元件
603938,化学制品
603939,医药商业
603955,建筑装饰
603958,服装家纺
603959,建筑装饰
603960,专用设备
603963,中药
603966,通用设备
603968,化学制品
603969,通用设备
603976,医疗器械服务
603977,化学制品
603978,有色冶炼加工
603979,采掘服务
603980,化学制品
603985,通用设备
603986,半导体及元件
603987,医疗器械服务
603988,电气设备
603989,半导体及元件
603990,计算机应用
603991,化工合成材料
603993,有色冶炼加工
603996,计算机设备
603997,汽车零部件
603998,中药
603999,传媒
